profit_inv,profit_sym,q_T_inv,q_T_sym
63.297121890695195,61.260064807533126,2,-1
57.31365664171213,68.72963155153116,-1,-2
64.27483603859872,54.721130364071314,4,15
57.66394991571565,55.28441141233475,-1,-11
60.85464804874408,70.25709695687453,3,9
58.52107799794942,70.22114052364316,-3,-9
59.842611421544916,52.97792635934297,-5,-18
55.737880932788855,57.77606117475969,0,-1
71.91133956817916,87.97312729645796,1,11
54.166386804491026,80.41366946938196,4,2
73.52192926662252,76.90630507671585,1,5
66.79140774279182,72.30890881065943,5,7
76.7304212591848,76.85477480355598,0,-7
59.42586278217789,84.12658116478246,2,16
68.47244965616221,75.89837736643892,3,-3
68.87455115117712,55.99930511348532,7,8
64.22850710207109,91.2413923298443,-1,9
69.63660529028922,70.70953053885353,0,-2
57.12771456995819,53.35604269817185,1,5
60.53141104958809,63.32745050124595,3,-3
66.21906396244924,70.52436582942096,6,9
65.74244917382487,69.16408691689469,-7,-7
63.740055043504015,67.67555611137163,1,-13
70.47261965176654,71.69169311255052,-4,-7
75.10754934141856,78.09161057646111,1,-3
68.08381308415356,63.072777302038105,0,-2
68.2646340132435,67.96080320053375,-3,-11
61.625439772542336,65.53866192788371,5,7
58.20959919580331,92.6376276756016,0,-9
77.55850097081515,81.46774490954124,5,7
73.02082990734318,89.57250556826307,2,-8
55.220723645263575,45.073904249980956,-1,-6
61.68827554544704,71.06188174110338,0,4
62.375667696392725,57.053380553644274,-1,9
63.106861611117154,58.65275882545029,-2,-16
70.83453300056613,70.06414532747772,-2,-1
62.40085418920975,69.85081110477824,1,-3
61.59978355288479,44.96065240701023,-2,-15
64.2002068884974,64.63619914061337,-2,-11
63.29776919140764,68.39285418920976,-1,0
67.9793970140878,58.26445118996958,0,8
57.19763485832755,46.51628732562108,-1,3
59.772369136217435,73.58948793675904,-4,-16
53.02700111077786,77.24067806234962,-7,-3
68.13512237303257,71.42442424000421,-6,-9
65.65398638655427,81.54504031927945,2,-12
61.68100191909252,94.33708832713717,7,-1
61.16606940498119,107.91113414923211,2,23
61.503592256233304,68.44438446236933,0,-4
68.56764308854903,75.88039914982323,3,11
68.50091938300255,95.34501603741401,-3,-1
62.192926478932975,47.69140152871523,4,-2
61.328369136217475,59.21844425039933,-4,-8
64.08350875546915,69.79149391165379,-4,-20
62.43615968895506,59.359865606636674,2,-4
63.689024184814116,84.00313802516075,-1,4
70.39920192830276,76.8008401537096,2,9
50.86042673848631,57.58070516867559,0,5
47.74956554942389,57.76586987810799,-2,6
60.050018416305136,68.08424634015533,1,1
60.93551254460286,59.86142508508806,3,9
62.08615968895475,61.80777201586682,-5,-1
62.483310036910524,50.095564584748445,0,16
61.42452525268193,85.77748970974835,0,11
61.55850346929758,66.42074212185156,1,-1
67.37643481234778,87.69807150394718,-3,-6
67.76579130076902,62.91337772918553,2,6
67.4937445835641,90.8608716143276,2,-10
65.82707880626361,74.43022915421909,-2,-7
62.98456454797966,72.7433641760224,1,-4
69.8902035817008,63.003268812263286,7,22
63.92955232223818,52.31456293135089,-5,1
60.10887549025688,54.0655538560452,-4,-13
61.58966817873015,76.35619349169463,0,-7
69.99157773839582,86.05494987894554,2,24
56.7545860053869,64.66196427719278,-3,0
73.76741549067583,82.79447176552338,0,-5
61.727577412419066,71.23925953057127,-1,0
67.79039914982349,100.62913649135339,2,17
63.817794607565475,70.12586689728846,-6,-8
65.50378766799565,73.08552408162114,-2,3
64.64124468675718,71.19551617737625,3,11
58.41776870907036,84.87743129916475,0,-11
53.46221680888692,46.24123153311018,3,8
83.01226643337198,103.06925598061957,2,-7
60.27123363207653,71.00016017129246,5,17
61.8033243983877,68.62176225183771,-2,4
67.99667758001259,70.61185253581147,0,3
70.6050898609443,76.87034864348425,-7,-17
66.53251452397825,67.12006198307408,4,0
70.63563235984552,70.8611431917424,-1,3
70.05431943819286,74.5021420206811,1,-5
55.0856997261435,49.81272187227455,-5,-10
62.41996790996649,79.32604197267847,-4,-7
68.6199756578506,70.44466604299487,5,12
65.67304217906474,56.752559624553214,-2,25
71.15329600141021,79.0815600701219,2,-11
69.01806973095816,80.75044683170404,-1,-10
78.4699838880721,79.84260150115534,0,3
65.68651452397802,65.14016299575178,-3,-2
67.64198307975784,67.96080320053375,3,11
59.979139558968996,62.02889315853048,2,4
67.04934287497551,84.96732238224172,3,13
62.60109647453734,61.24208659091755,3,-9
61.50623197867833,57.822208904642366,0,-14
63.10497319613802,56.78851605778556,0,-3
61.14431169030854,91.04603632376052,-3,-17
51.968216808886694,58.341746599708856,-2,1
67.04296988934163,72.78710752921796,0,-1
63.91121596380296,67.92484676730265,0,5
71.94707549946713,86.18617993853138,0,11
59.48779791436206,61.55069443997104,1,12
61.76158104519226,53.304512425012035,-4,-7
63.34848216825026,79.66041495831246,-4,-9
67.66449274059363,71.91281425521437,-2,0
61.24622455677104,69.83523726485004,-1,-3
57.32550148992209,68.28498488951618,-3,-12
64.53543646574599,69.6320943388017,2,0
64.56442739044036,75.59755643734866,-2,-7
58.50268371126813,66.22779049245457,-1,5
57.87763485832764,52.16295027846246,0,-2
55.221909655743104,60.90530922859648,-3,-15
70.40550593101024,75.04984922901508,2,13
62.43360282857688,71.16734666410927,0,0
67.23976209547732,53.17328236542653,-2,-10
67.38494116638716,62.83608231944601,0,5
63.34721548146547,75.97807715286552,-5,-4
66.45672066444408,61.835941529133834,1,10
70.16765414322975,70.66578718565796,5,-3
69.50106807755998,69.65785947538154,0,5
67.97836994453178,69.19763897343825,-1,-3
62.7867818994867,58.4034681695195,2,-2
69.50834816114724,68.78356620137777,-1,10
67.03940080322158,83.84373845230823,2,8
67.97847095720908,70.5141745327694,-2,-6
58.49525178268749,55.26643319571917,-1,-5
65.57820688849733,54.957825346665004,-2,-2
65.46192845830831,77.51573385486017,-6,-12
67.31959952178028,69.82504596819848,-3,-4
70.02940443599503,72.66366438959622,0,3
71.89599744123501,75.7827211467814,0,-4
78.83343396726372,81.83028740844206,-3,0
71.10098473315611,62.242227381229895,-1,14
57.68519006530758,55.12501183948176,-1,1
64.7726373200403,67.58806940498107,-5,-11
56.48865829511021,64.69792071042377,5,-6
62.02677447757935,59.16450960055306,-3,-2
64.5232159638029,61.50695108677658,2,-1
62.25286855068691,59.57079545264946,-3,-4
68.56952723205697,67.50058269859028,3,13
67.94377693929204,68.84528777118783,-2,-3
70.27624714846979,80.01757491393641,4,13
66.88255760840964,52.818526786488974,0,16
62.132590120497696,60.79205738562541,2,20
61.476875972594144,49.352501370331424,0,4
62.396803682870996,34.85801454435068,0,-12
60.55623940058547,65.05027191267357,-1,6
46.8695294045624,58.16196443355375,-1,7
64.19834404603648,73.44027966055819,6,1
69.5831042224217,65.35349721845131,-1,-2
58.021077997949305,72.86440293895697,-4,0
74.69619333533431,85.6486640268497,0,-8
68.60967971574803,71.75101030567436,5,-4
68.28897731124867,67.81938184429669,1,-1
65.72312931260245,67.46462626535981,-3,11
62.561338759864825,65.02450677609387,0,1
65.99480731564458,62.003128021950886,0,3
65.87595766359982,69.80706775158308,-4,-4
67.35128494672949,60.64284910942365,0,13
67.86832637776297,73.24732803116103,4,9
58.84088291216415,75.27875729164327,-2,-5
56.935920710424,97.57718384725581,-2,12
69.49974821633765,77.38209941858713,5,13
62.575331337957664,71.49633710646617,9,15
61.38361719005391,58.094860320464704,1,19
73.25545163553744,83.34217897385724,4,3
58.519548207127286,49.442392453408786,-9,-2
55.026965448253804,2.745175381828176,-6,-23
73.72255841672413,73.03639818514847,0,5
56.72946486272315,71.83071009210084,-2,-5
65.77655066883983,80.32618276299114,-3,0
70.72886935900141,63.311876661319275,4,19
79.51913423602758,70.00242375766766,-5,-14
54.2064123770092,40.85702869944082,-3,1
66.73393588021554,79.02762542027511,3,-5
61.155783552884714,62.05465829511036,-2,-15
60.49507469115298,77.34614298535598,-1,-7
65.90478932139382,63.00086443557643,5,20
65.10919418041847,64.47920394444742,0,5
58.84046320932508,69.93051089120473,0,-2
71.13128163993322,73.71533545306823,1,-2
60.11521184869207,49.018128384696865,2,-8
68.65416380406572,79.23076834632366,-2,8
56.89602914500871,64.36114334810257,0,0
75.1341863957647,86.9831778027962,2,5
57.73611942898265,42.67993249059805,-1,-17
65.79475680930574,66.1840471392594,-2,-8
64.20572231784229,60.48344953657136,-1,-5
60.62802583821235,74.92400171270606,-4,-13
65.42944025487978,117.53797767002152,3,24
69.58416001493225,77.6775378044004,-5,-2
66.6610352394951,60.24435017729229,0,-16
74.44745953978202,98.3999468481004,5,11
74.77266733364621,80.08708340371169,-4,-3
59.42837655812457,65.66989198746967,4,8
65.65479295416728,58.56527211905859,-1,12
68.42687629857119,68.03271606699604,1,3
57.72529107798516,61.90545001890882,-4,-8
58.31984148113084,78.21264933939545,1,-1
68.53198638655438,100.36427199549394,1,13
66.07849274059379,73.69735723645277,1,-2
68.450500162501,66.97864062683709,0,4
69.18617122597311,65.68787020408547,-3,-2
64.47183817433435,70.01021067763088,1,-7
74.9576072696646,63.76431024329736,2,14
53.678582372613604,68.49591473552846,0,14
73.65871735764784,81.52946647935187,-1,-6
65.03620688849753,71.53229353969755,-2,3
62.1171256798292,77.02734383965019,-4,1
62.84841681809701,75.43575248780843,0,5
67.21728494672948,77.43603406843374,-1,-5
64.94744388765321,85.23997379806593,1,-2
62.563570472848824,72.04163993811301,0,-3
71.50656220585779,87.82930156353348,-8,-5
61.29515440278317,69.77111131835204,-6,-8
66.3334910871956,74.74902829992465,1,5
62.30651040886738,70.43447474634331,2,-7
72.27758185350672,82.58113754282374,-2,7
59.13913213706161,58.19253832350732,-1,0
59.80469855508278,74.11921692847761,-3,2
70.14264506792455,79.00964720365982,0,11
71.06635921582799,76.01403358609663,1,0
62.699559261807934,79.65503241503563,3,10
61.98856881945085,71.83071009210055,-1,1
56.58029273138345,66.67003277778218,-3,-3
62.8544599025287,77.62119877786694,0,4
60.75671291655982,56.52124718523936,-4,-3
50.10282796473757,61.11623907460864,-1,-7
58.25674906142149,68.33891953936302,-4,-2
67.16763566664167,69.30310389644455,2,13
58.70557741241896,58.73005423518964,-1,-7
65.43975152313399,67.72949076121836,-1,7
76.84791490514539,84.15475067805073,-4,-11
61.59701676290689,69.05621761720107,-4,-1
61.07631169030873,72.6972164461398,1,7
65.79606609818461,71.62756716605233,-4,0
65.9199720250771,78.81429119757587,0,5
73.68792926662263,72.01049225825602,4,-1
59.83523742121025,66.07617783956596,5,8
60.601783070547526,54.842169127007196,6,5
68.28928494672948,71.13379460756573,-2,-4
61.30589562024318,77.38209941858673,-1,-5
55.99753715244651,54.39992684167953,4,-1
61.516217617201164,58.66054574541437,-4,-1
57.65599300014728,49.722830789196536,0,2
58.10887927939069,77.12502184269192,-1,10
74.58939749642514,84.56103653014725,6,29
70.8887317191248,75.7929124434329,0,-1
77.72602333973012,69.27733875986485,0,-2
83.7038934477381,76.13988110240462,-2,12
63.511208541895655,60.817822522205574,3,7
63.83103160672124,61.72807222944033,-1,2
58.22594249380836,68.07405504350407,-2,2
60.44560976814671,59.80210789196474,-1,8
64.42867346490175,61.56088573662396,3,15
67.83724186229813,67.80140362768071,-4,-3
73.22850427761205,87.61837171752023,-5,-1
58.41441270298628,59.04885338089542,1,-5
73.04769392086507,76.19141137556477,-3,-4
51.000835386644894,66.88874954375876,-3,-2
69.97311164432881,90.2256776996037,2,18
63.51868088680902,67.6857474080233,0,-6
63.0473243983877,63.76969278657384,2,-1
57.18789892703961,62.07263651172582,-2,-1
61.06121927059925,21.96290599017425,1,17
68.94510058964815,44.731744344382605,2,-11
60.00523363207647,59.650495239075696,1,-1
58.88145413401962,66.24576870907049,1,7
54.665515369062234,73.24492365447404,0,-1
65.62058633136405,79.87615355769947,2,3
61.32359540666954,71.47835888985122,-1,-1
66.85754901544158,83.13663167112156,4,6
67.31720160232561,60.013037737977015,2,-2
66.33918724084842,58.73245861187672,2,7
69.92732472436467,94.41678811356309,-2,6
72.8708332141399,45.57248556184214,6,-2
66.1581022430463,81.32391917661681,2,-5
64.12353053885352,71.04390352448752,3,6
63.80809482113911,49.30875801713614,0,-7
56.230708801449,63.04460778877126,3,7
69.62138959218058,68.90700934099937,-1,4
56.13865087320298,57.07135877026042,-1,-5
53.166466516121545,73.33241036086406,-1,9
65.31846684209845,64.28384793836324,2,-3
67.12507880626376,64.88548979654354,1,7
73.30921677211731,76.15545494233396,3,-2
59.018640626836714,48.69932923899155,-1,0
69.56395435680349,73.2988583043206,-2,1
56.16700949735997,82.89512793515496,0,-7
66.5189990946332,64.12444836551059,0,1
61.08692647893304,57.6268528985579,4,18
64.613313669684,54.950038426700075,0,-11
55.22829652051725,64.45882135114459,1,-1
63.027324398387805,61.2420865909171,-3,9
74.52265248983177,64.84174644334871,2,12
54.51989529426611,71.85647522868067,0,8
81.04147422723594,98.98601486635266,-3,-19
71.74128163993299,92.86115319495366,4,12
54.52844473273717,52.90601349287999,-6,-14
65.38847095720939,73.55593588021543,-2,-6
62.422055043504116,77.49535126155718,0,2
66.57384180710795,62.77195637294841,-5,2
63.15179460756548,54.24052726882667,-3,-9
62.50189610258033,81.55282723924438,3,13
65.99735723645267,76.66720571743627,4,4
59.301190065307765,56.47750383204415,-1,0
57.31167100318936,63.58452807714082,3,4
62.947638973438416,70.81499546185984,4,2
59.42487185748337,52.75680521667891,-3,-13
68.85833379967028,95.4582678803838,-2,-18
65.26675269419502,53.489677134444605,1,8
76.74712318134698,71.54008045966162,8,2
71.30648249422731,81.83807432840598,3,-5
61.39595354848899,60.75610095239472,-4,-14
60.58661884345224,63.01884265219189,-1,-8
67.49435510071726,39.98754417881207,5,-2
61.74911131835182,71.73303208905907,-2,8
70.95213871388508,60.54517110638244,1,4
60.23535312134217,53.26076907181675,0,-6
69.89248943379732,72.47849968016362,1,10
62.40025376206279,68.7452053914592,7,4
66.33702087801765,62.32971408762063,-2,2
60.32180533626922,73.28866700766926,-4,0
64.98396460316977,69.57037276899086,-1,-3
65.67140774279159,80.63479061204566,-1,5
