profit_inv,profit_sym,q_T_inv,q_T_sym
61.30547144364709,61.140995815542055,-6,-17
69.73344779924696,65.05814128086763,-2,-10
68.96988850874004,66.10420711212657,-7,-10
66.33357643991229,59.00621164370477,-1,-6
58.320051311952824,65.04693847707472,0,-3
86.67734800112598,82.94681233264541,3,3
73.73480330185077,76.5559236454099,-5,-3
79.34402311360054,84.46205576642183,9,12
88.93657184121163,103.90636173680906,0,5
79.29840632370326,79.62227994882551,-8,-6
76.59228573970944,76.93527418031681,-5,-4
71.63243896413694,90.47359391875057,1,9
62.27698826211265,54.438075734790345,0,-5
71.01326136161993,74.87233119884041,4,2
87.8352110285922,106.07033458968931,-6,-14
57.893165887003875,59.39008422758218,-6,-7
74.21344753643885,60.220626487756704,2,-6
73.49959174245866,75.18436259235636,2,8
70.09878421140223,80.37430026381844,2,11
62.104555586916604,59.47312822173626,-2,-13
67.47710609944966,65.15691012778538,2,1
67.45377844289328,73.07650607707504,2,3
72.80751611435434,74.56256082980985,1,8
48.92055509366162,50.92052770610712,-6,-8
54.24165333730832,52.30555258743857,4,6
73.07442265510736,80.24634273585798,-6,-12
87.23668593539469,106.36664113044253,-2,-11
62.2240181335156,62.74154426795792,1,2
64.51809880882718,61.42383852801677,7,1
67.81906234572921,69.62853821426694,5,5
60.765282281737996,75.28087041478835,8,3
62.183785458319676,61.24428671143056,3,2
62.165522911721226,61.00183548378982,0,-9
70.46745807695947,68.48144251160466,7,6
76.5621236454108,85.6787316349596,9,16
54.4140533373083,55.04867469354505,-2,-2
78.17216184868124,84.55856358885364,0,-3
58.27862015887057,58.62686110879781,1,-3
61.74647168408126,66.93927142127245,-3,-13
71.58390559620773,70.27500660888472,-9,-11
78.15103267001174,80.40348894485868,-1,1
75.65586961397753,69.78342339878233,3,2
59.65426487432626,59.53150558381941,-2,1
72.80508343915864,75.39762513895485,-1,3
61.21742592737962,56.01169653064994,7,10
73.69761462080908,71.28068095530955,-5,-2
69.09164603669952,70.58703800240113,0,1
58.878275712416894,56.263089537597864,0,-2
79.31577517062078,76.10247089565581,-1,3
70.71744128706217,63.72697171264832,4,-2
83.4638513367285,80.15651566824778,0,0
61.01967843669945,61.935668639853816,2,3
55.65729933444334,54.6513382813896,-3,-10
50.85333926549936,49.236935259537404,-3,-11
70.25201536448469,70.02361360193731,-9,-13
67.62088346153291,67.71821939282017,-8,-8
66.40078647719122,56.63123726871197,-1,-6
63.060513595744055,69.4040728638754,5,13
75.53409072978069,68.42532617400616,2,12
57.07815560929103,65.22875131814641,1,4
76.19601886720486,84.56082461333904,0,7
59.3960023277276,60.54838273403686,1,1
74.71926913310949,75.90493320182054,3,3
74.86678394859427,73.02038973947649,2,3
70.20946939591767,64.29491816208292,-3,-8
73.20417038622105,68.76428522407963,-4,-2
63.5883804682486,70.10665759609128,0,7
65.43642694625117,74.01033923313753,3,-1
70.55114197979519,75.2000874451198,0,3
72.7895686236742,74.33583445493264,-4,-10
70.45349075215506,65.04467745258938,-1,-5
69.75142516132973,77.13733392312298,4,0
64.95783650266264,69.87993122121361,3,9
69.53986739293714,69.51404451458586,6,7
74.06188696425292,73.5030311702726,3,-7
68.38696888648212,57.38099655921798,-4,-1
71.73827011721909,65.63955155857988,-4,-1
61.80590155548384,63.307229692907356,-2,-2
78.47190629513534,86.20176455058913,9,15
68.70763447730758,53.98462298503728,-7,-17
56.10184858767104,54.720918447265376,-8,-9
63.660087009001074,64.29491816208304,-3,-2
63.98676938972426,64.42513671452804,7,3
71.80510431452814,81.19363972019971,5,-1
77.19850733638037,78.23725506749395,4,6
73.8636884863661,77.13507289863696,2,6
55.02136292228772,46.71601747933619,5,9
70.5369206235581,73.36160981403458,4,1
66.59644179030369,61.013038287583385,3,0
77.47887466118483,88.84385678529293,0,6
64.94627769302349,65.58343522098261,-4,-1
83.41151059866706,78.34948774268958,10,10
69.02681183939046,79.22946558564081,5,16
60.2665332689445,42.246650417339424,2,7
60.39974178411012,58.766021440549366,-5,-9
68.48592945866778,69.90911990225572,1,-3
84.77701938283434,101.79624419704248,-3,-10
73.63052943629327,74.20787692697326,-6,-5
83.99547840433843,90.54091306014129,-12,-18
74.41939654923237,69.96297521536837,-2,3
78.77964727363053,77.38872693007033,4,6
70.10859681204022,66.17378727800292,-8,-15
72.84685533030282,68.64979152439832,2,4
51.54470288191186,56.559396078350574,4,5
80.0376196456424,77.17546438347159,-1,-3
61.80889432199808,91.02129346645054,-1,2
50.64256166298276,44.242274257425834,-8,-14
61.58015382436986,53.378546075254235,-4,-6
74.43756539614998,81.23403120503406,1,6
64.51982366159075,62.586659083442555,8,13
76.75792693007084,69.75197369325537,2,-2
64.54592715811685,66.8292997705621,-3,-1
71.97207316144592,68.6071390150785,0,-1
77.12993848946309,80.80976713632208,3,8
60.92348823354439,57.82098548069382,7,10
72.34930607707533,74.30664577389086,1,0
60.79867947794514,58.12849482523768,-5,8
68.0535915243986,48.992223007412235,-2,6
78.39882439528003,94.502972059272,-3,-18
83.0490663640785,87.82471861058957,11,16
73.09800829192216,68.56900855472918,-6,-12
70.7244384832692,70.80030054899979,1,0
81.80093542286215,89.39833940645008,-8,-15
66.40955660578828,68.9326342368729,-4,-4
79.89108195180711,77.50095960526636,-3,4
71.78408448040409,73.59953899270448,-2,-4
61.22463596465863,60.88960280859473,3,1
78.44365554836236,83.88064548870847,-4,3
63.82138770173458,65.17715702951978,-5,-12
67.89113621128638,64.07045281169144,-6,-4
65.62554352428288,52.34594407227223,-8,-11
63.42076914929038,65.59689904926066,2,0
49.84189479047768,43.33989080688954,-3,2
70.3066184087113,75.91839703009933,5,2
74.06534951085133,91.08193185301866,0,-8
67.66283375600585,45.440964248714636,8,17
60.3230537958018,66.49034072048903,-5,-11
74.26398498983997,74.51764729600427,7,11
68.63359024271949,67.15253396787057,4,4
70.89938597394945,80.43041660141489,2,5
77.65005658960814,81.3328000519511,-1,-5
64.52279098639515,69.62853821426674,0,1
55.261158836815184,51.85436086216987,-4,-8
76.64832693007088,51.735345113518065,-2,6
77.37532588882544,79.54149697915716,5,8
64.93875003646792,76.2326894481007,8,16
72.15091587392021,77.72994700462823,0,-4
71.27628271785693,74.97110004575711,-4,-7
50.5776993568179,39.29252678911962,8,14
67.92267214257436,67.7900605831818,4,5
47.90160712211366,47.31315260981228,9,13
88.91030673125454,97.7713881054924,-5,-7
61.262291277771254,66.30400583044693,-1,2
80.54523972020064,81.33506107643694,-1,-3
68.61782291791496,67.77433573041856,6,6
63.58528268309516,70.5915600513718,-3,-3
74.13752116156192,66.4431661621984,0,-8
73.61241309869574,73.06304224879665,0,-2
75.66482970529614,64.91445890014415,8,20
67.74038671762503,64.53736938972384,10,11
44.59946341933551,39.4653978508843,-8,-14
76.28198899580138,71.5343349867419,-7,-14
73.42516339316865,68.15368626532484,-4,-3
88.96194373235613,88.17940251342566,5,-1
64.75326765574488,45.25915140764346,2,12
67.1331555645428,61.850363621214655,1,1
72.28707340187977,90.55663791290294,1,11
70.1502153644849,74.70398218604669,-5,-4
62.317914636989386,60.025349818407335,0,-2
74.38174275823286,79.4539309360324,-3,-8
64.11807593047686,68.93489526135897,0,-8
95.48830324092195,110.55316547996358,0,7
55.234648106803206,31.074363274591406,-8,-17
76.2165465237611,80.59876561420901,2,1
58.729315380665184,57.6503754434151,-2,-6
84.13252111681355,90.93824947229598,2,6
68.69487694934821,65.34098399334255,6,-2
71.52337513585911,81.2116255974488,4,8
73.51066841180818,73.244855089868,-2,-3
66.49939779614965,70.65887919276224,-1,0
74.23498370816026,73.86891787690092,-3,-3
73.13548800549847,74.75783749915888,6,6
66.20505006503583,73.67138018306582,-1,7
70.51043824283562,82.354199251139,2,11
72.84645661198209,67.65758100625143,-2,2
83.06615854164681,97.33139918401776,6,14
62.53458850254631,64.93244477739358,1,-1
62.392818133515675,63.91556762717602,3,5
76.57071689279176,80.00389150821783,2,1
56.21877039620813,60.169032199129106,15,26
61.22601893432744,59.64147723452936,-5,-7
57.80423975256076,55.261937240143766,5,5
71.44219905545505,70.54438549308145,0,6
77.68347490161881,79.11497188595933,-3,-4
56.88077392130195,60.05453849944922,1,8
67.91864251160509,90.78336428778152,0,13
71.45016357646682,85.57996278804148,-5,-15
66.85399803658345,68.24125230844987,-2,-3
66.71631845965362,70.51293578755394,9,6
74.76156411447033,73.62872767374563,-5,-10
72.11712719287885,76.44142994572843,-2,-5
59.17461212457266,54.878064656266304,-2,0
50.10631895050744,31.274161992912695,-4,-15
26.079202484347206,-24.517693554951165,14,30
71.15074502402172,71.46475482086657,8,11
60.644981452358024,56.745730968393445,11,16
66.31347142127285,69.7250460366987,3,4
64.12502318072325,56.6716287535462,12,19
71.9056731614457,72.87896838323968,2,-3
64.51205329255993,75.34150880135758,6,15
61.71871287444225,64.60694955559944,-2,-2
74.44423749915998,68.98875057447071,2,10
71.90990431452855,75.93412188286243,-3,-9
52.44549204382102,55.0621385218231,-2,-3
60.90497189594663,54.456061612039605,5,4
56.29232968671374,55.800695008536934,-2,-3
70.49142844599027,73.02038973947685,-1,-1
63.925516880404246,62.55747040240061,-4,-3
85.6539871885067,93.39852886592871,3,8
68.16988522407978,66.34665833976672,0,1
52.71307944318315,54.06098622436943,0,-2
74.35672140199557,76.39877743640909,-1,6
60.17393046515156,71.18417313287688,-3,3
68.31042139580205,67.43537668034574,-5,2
61.02051015015991,58.608875231548154,-16,-20
64.03997091183733,65.73832040549797,0,0
76.25106005756618,79.31477060428006,-7,-10
73.59095079253086,73.58607516442629,4,3
70.4217432614746,70.17849878645234,-2,-4
71.60975658341385,76.65469249232785,9,4
60.03739405299552,62.83805209038985,-5,-7
68.78267566766863,59.3317068654988,-2,5
72.32064072668392,68.28390481776955,1,0
59.83208470845034,62.54400657412225,-7,-14
74.78930880135783,77.98586206054665,5,6
69.61286763337074,70.60276285516454,-3,-2
75.19431032347097,78.80520151692872,-8,-12
67.43294576769762,72.75327187976615,0,2
59.05177944937702,52.77246916547,-8,-5
75.0437118455846,76.96672388584375,-3,-6
70.2739942486811,83.31722108824496,4,-1
68.53611789927595,70.2054264430094,12,16
63.689684205208394,71.52539320743483,0,-7
55.095488816298314,40.069213736182064,-3,-17
67.18858823973846,62.89642945247306,-1,3
54.807445062576335,57.38099655921815,6,5
71.60051411137351,70.05054125849324,6,7
53.41352343733752,52.71635282787224,14,19
61.629132708566104,62.35993270856582,1,1
67.42006362740884,68.16941111808859,1,0
74.04982618020142,76.82304150512095,-2,0
56.185498293197554,51.30213926549882,-2,1
75.20867917038885,96.14391199652118,-3,-12
67.46823223389254,63.40373751533906,3,1
83.76997490781264,72.63651715559911,-1,6
59.11825435617969,50.42216142254824,0,13
73.20879022034529,65.25793999918798,-5,0
75.66484825774015,56.77265862494926,3,0
94.86672958723034,109.2399817889941,-17,-26
70.41045959907265,71.13925959907212,0,0
69.68671010541175,73.16181109571471,-6,-13
66.30889277751024,67.78779955869646,3,1
72.94828648338523,73.69830783962152,7,13
76.72561211458623,77.7276859801425,-3,-6
76.31704302723472,64.37796215623734,-7,-4
66.41488145855169,66.82703874607665,-1,-3
75.8111347239352,64.44980334659886,-8,-21
49.764445084950694,61.084879477944696,9,9
68.02089654303842,69.48485583354415,4,1
67.60000260292327,49.825026292071925,5,13
66.87577668034623,70.74418421140183,-2,-2
63.70319902069315,70.02587462642242,-3,-1
56.84853273094075,54.821948318668206,-4,-6
55.87327845907369,53.45038726561481,1,1
81.48499049554135,101.21709494381662,-1,-13
61.076849846976074,57.15200915985588,-9,-15
77.35455004885523,69.5678998276976,-4,-7
86.87103622986814,91.73960305142995,2,-1
63.89340030237213,64.18268548688775,-11,-16
72.28204200836308,75.60862666106834,7,8
66.48439779614961,63.163547312184505,5,6
67.94820003956443,63.787610099217034,-1,-4
59.64446487432622,56.40677191832057,-4,0
69.2141907235872,70.61848770792767,6,7
76.75820055519421,80.92426083600185,-10,-22
73.27978170517935,72.55347316144511,4,2
81.94490859568572,84.40141737985266,3,2
66.35046162442774,66.57112369015829,2,5
68.82467566766854,69.69811838014289,6,8
69.71113017996942,42.16360642318625,2,-7
84.79470152312297,82.06909551418016,-6,-19
78.95897212639409,81.03875453568435,-7,-6
66.4994814585517,64.09738046824822,1,-2
57.57735584972494,54.12830536575933,2,-5
75.18780554526538,77.46282914491695,-1,-3
66.97004902378978,66.898879936438,-4,-2
80.11333446112707,78.29337140509142,-2,-8
61.25869127777139,63.390273687060926,-5,-6
64.62689728671387,57.565070424774945,10,6
75.31190204873957,76.20123974257419,4,2
67.66805230845046,48.38614609762783,1,-5
75.89047265820409,75.67820682694429,-1,-1
46.950406400812426,37.397932820436836,12,18
54.04325309687448,53.09570336277875,3,4
73.33324553345761,75.50759678966526,3,3
66.59508426234459,61.21057598141829,6,14
73.03676034894198,63.417201343617535,4,10
68.1073377333999,70.54664651756664,1,2
73.55935207421044,74.24826841180766,6,10
67.29845359012972,71.6196400053822,-1,2
67.11339955869659,65.45547769302323,-5,-4
75.78757743640972,74.64560482396351,-2,0
61.3264161305346,56.604309612155475,2,2
49.8745146246016,43.568878206251384,-6,-12
64.06842342115709,62.86724077143168,1,-1
75.52646937354416,84.80101481649422,8,14
61.70550259672939,42.12095391386629,-5,-12
65.66966813661281,77.53240931079318,-6,-2
86.15057192072203,85.6158322239055,-3,-2
68.83482468046213,68.96182291791445,-4,-8
70.94417465499129,83.95248667906958,-4,-4
53.72748657288321,49.95298382003102,-13,-14
74.83152164242934,75.83535303594522,2,0
73.91439174245852,92.69142208474113,-10,-20
70.73591210839248,77.27649425487414,-3,-8
55.861996078350955,57.96014581244572,3,2
75.67781862677094,75.0002887267994,3,5
62.48852315215504,45.40509481285051,-3,8
59.58426743768575,53.5603589163245,6,11
84.81190456734976,90.43988318873744,-2,-7
82.91929903927507,78.34948774269014,15,20
79.36494401753828,80.980377173601,-4,0
57.81638724324115,51.31560309377687,0,6
70.06214302104104,71.3367972929068,5,10
58.86497896850892,54.779295809348696,12,15
75.3492362174809,70.27726763336932,-12,-17
63.38247392749554,62.627050568275536,11,20
68.02252921823413,63.50250636225712,-2,4
66.55204026819035,66.9527352495503,6,2
62.29721789308144,60.19595985568685,10,14
75.89790381128637,65.08732996190975,4,12
71.80189579936246,74.32010960216877,6,5
70.41649926732055,81.70546983203647,-6,-1
66.58963047134557,85.88973315707278,-7,3
60.56206791855311,57.35180787817694,6,9
69.50159376781346,82.52480928841851,6,11
63.51378046824857,62.923357109029666,4,3
71.50606160205359,73.0630422487967,9,10
82.2690761609241,80.30245907345557,-6,-12
70.34492038312465,67.5206816989853,5,4
71.2555239082183,69.90911990225604,3,-1
68.03095033403756,69.07405559311019,1,0
64.56493148402325,63.68658022781392,3,-7
68.15210658031734,73.95422289554011,0,-5
76.31721187415262,77.13281187415146,0,8
71.87755530173473,74.06871659522108,1,5
74.35139374543934,80.74244799493135,5,7
66.65830281478901,67.01111261163376,-1,0
68.63002444002848,66.91008274023079,-1,-3
72.87506384546862,75.08559374543898,-3,-1
62.015522671287556,46.363594600984015,5,16
71.2761877364967,68.02798976185127,4,2
62.00731439655556,59.47312822173632,-3,-3
